"tot","perc","tag","stem","DOY","sp","year","dbh","max_rate_DOY","max_rate","wood_type","tag_year"
0.668667702443919,0.75,132077,"1",181,"qual",2011,56.42745175,150,0.0058502417321904,"ring-porous","1320772011"
0.36489307592452,0.25,102261,"1",132,"qual",2011,64.13379307,156,0.00432652478693285,"ring-porous","1022612011"
0.36489307592452,0.5,102261,"1",155,"qual",2011,64.13379307,156,0.00432652478693285,"ring-porous","1022612011"
0.36489307592452,0.75,102261,"1",178,"qual",2011,64.13379307,156,0.00432652478693285,"ring-porous","1022612011"
0.330475290323022,0.25,172255,"1",150,"qual",2011,62.47997575,178,0.00340278903595959,"ring-porous","1722552011"
0.330475290323022,0.5,172255,"1",177,"qual",2011,62.47997575,178,0.00340278903595959,"ring-porous","1722552011"
0.330475290323022,0.75,172255,"1",203,"qual",2011,62.47997575,178,0.00340278903595959,"ring-porous","1722552011"
0.360309095080808,0.25,122343,"1",133,"qual",2011,60.663200665,155,0.00460310134275232,"ring-porous","1223432011"
0.360309095080808,0.5,122343,"1",154,"qual",2011,60.663200665,155,0.00460310134275232,"ring-porous","1223432011"
0.360309095080808,0.75,122343,"1",176,"qual",2011,60.663200665,155,0.00460310134275232,"ring-porous","1223432011"
0.546539750928204,0.25,50364,"1",121,"qual",2011,64.2182551,155,0.00454540122517244,"ring-porous","503642011"
0.546539750928204,0.5,50364,"1",154,"qual",2011,64.2182551,155,0.00454540122517244,"ring-porous","503642011"
0.546539750928204,0.75,50364,"1",187,"qual",2011,64.2182551,155,0.00454540122517244,"ring-porous","503642011"
0.601098575953557,0.25,70220,"1",122,"qual",2011,51.13575112,148,0.00678526212618635,"ring-porous","702202011"
0.601098575953557,0.5,70220,"1",147,"qual",2011,51.13575112,148,0.00678526212618635,"ring-porous","702202011"
0.601098575953557,0.75,70220,"1",171,"qual",2011,51.13575112,148,0.00678526212618635,"ring-porous","702202011"
0.365900182371703,0.25,112137,"1",137,"qual",2011,55.13830567,160,0.00448841130378241,"ring-porous","1121372011"
0.365900182371703,0.5,112137,"1",159,"qual",2011,55.13830567,160,0.00448841130378241,"ring-porous","1121372011"
0.365900182371703,0.75,112137,"1",182,"qual",2011,55.13830567,160,0.00448841130378241,"ring-porous","1121372011"
0.176752423185562,0.25,202072,"1",145,"qual",2011,69.34743202,163,0.00289957991529377,"ring-porous","2020722011"
0.176752423185562,0.5,202072,"1",162,"qual",2011,69.34743202,163,0.00289957991529377,"ring-porous","2020722011"
0.176752423185562,0.75,202072,"1",178,"qual",2011,69.34743202,163,0.00289957991529377,"ring-porous","2020722011"
0.365140899206366,0.25,122130,"1",109,"qual",2011,64.20168862,132,0.00437593637343525,"ring-porous","1221302011"
0.365140899206366,0.5,122130,"1",131,"qual",2011,64.20168862,132,0.00437593637343525,"ring-porous","1221302011"
0.365140899206366,0.75,122130,"1",154,"qual",2011,64.20168862,132,0.00437593637343525,"ring-porous","1221302011"
0.461993332351923,0.25,70536,"1",110,"qual",2011,56.85476824,139,0.00446085445788924,"ring-porous","705362011"
0.461993332351923,0.5,70536,"1",138,"qual",2011,56.85476824,139,0.00446085445788924,"ring-porous","705362011"
0.461993332351923,0.75,70536,"1",166,"qual",2011,56.85476824,139,0.00446085445788924,"ring-porous","705362011"
0.417218702489151,0.25,122427,"1",129,"qual",2011,81.381202445,150,0.0057733162435909,"ring-porous","1224272011"
0.417218702489151,0.5,122427,"1",149,"qual",2011,81.381202445,150,0.0057733162435909,"ring-porous","1224272011"
0.417218702489151,0.75,122427,"1",168,"qual",2011,81.381202445,150,0.0057733162435909,"ring-porous","1224272011"
0.192056774866181,0.25,90752,"1",142,"qual",2011,48.60424278,168,0.00206433418104268,"ring-porous","907522011"
0.192056774866181,0.5,90752,"1",167,"qual",2011,48.60424278,168,0.00206433418104268,"ring-porous","907522011"
0.192056774866181,0.75,90752,"1",193,"qual",2011,48.60424278,168,0.00206433418104268,"ring-porous","907522011"
0.468429317632683,0.25,40875,"1",110,"qual",2011,87.06595013,128,0.00747955046320214,"ring-porous","408752011"
0.468429317632683,0.5,40875,"1",127,"qual",2011,87.06595013,128,0.00747955046320214,"ring-porous","408752011"
0.468429317632683,0.75,40875,"1",144,"qual",2011,87.06595013,128,0.00747955046320214,"ring-porous","408752011"
0.204422425222624,0.25,122303,"1",142,"qual",2011,60.94492409,158,0.00391026091865854,"ring-porous","1223032011"
0.204422425222624,0.5,122303,"1",157,"qual",2011,60.94492409,158,0.00391026091865854,"ring-porous","1223032011"
0.204422425222624,0.75,122303,"1",171,"qual",2011,60.94492409,158,0.00391026091865854,"ring-porous","1223032011"
0.590172373031152,0.25,192466,"1",119,"quru",2011,78.45627378,146,0.0060794703033622,"ring-porous","1924662011"
0.590172373031152,0.5,192466,"1",145,"quru",2011,78.45627378,146,0.0060794703033622,"ring-porous","1924662011"
0.590172373031152,0.75,192466,"1",172,"quru",2011,78.45627378,146,0.0060794703033622,"ring-porous","1924662011"
0.291468903619744,0.25,192619,"1",149,"quru",2011,75.16045745,171,0.00396299864983973,"ring-porous","1926192011"
0.291468903619744,0.5,192619,"1",170,"quru",2011,75.16045745,171,0.00396299864983973,"ring-porous","1926192011"
0.291468903619744,0.75,192619,"1",190,"quru",2011,75.16045745,171,0.00396299864983973,"ring-porous","1926192011"
1.05952075593646,0.25,172470,"1",115,"quru",2011,67.59894729,142,0.0109767124931892,"ring-porous","1724702011"
1.05952075593646,0.5,172470,"1",142,"quru",2011,67.59894729,142,0.0109767124931892,"ring-porous","1724702011"
1.05952075593646,0.75,172470,"1",168,"quru",2011,67.59894729,142,0.0109767124931892,"ring-porous","1724702011"
0.126555474635488,0.25,172202,"1",161,"quru",2011,53.95136907,186,0.00145369647744786,"ring-porous","1722022011"
0.126555474635488,0.5,172202,"1",185,"quru",2011,53.95136907,186,0.00145369647744786,"ring-porous","1722022011"
0.126555474635488,0.75,172202,"1",209,"quru",2011,53.95136907,186,0.00145369647744786,"ring-porous","1722022011"
0.42114262782961,0.25,70126,"1",119,"quru",2011,79.24339714,152,0.00356778780628986,"ring-porous","701262011"
0.42114262782961,0.5,70126,"1",151,"quru",2011,79.24339714,152,0.00356778780628986,"ring-porous","701262011"
0.42114262782961,0.75,70126,"1",183,"quru",2011,79.24339714,152,0.00356778780628986,"ring-porous","701262011"
0.823522605463339,0.25,100771,"1",120,"quru",2011,88.28566097,155,0.00648260758555352,"ring-porous","1007712011"
0.823522605463339,0.5,100771,"1",155,"quru",2011,88.28566097,155,0.00648260758555352,"ring-porous","1007712011"
0.823522605463339,0.75,100771,"1",189,"quru",2011,88.28566097,155,0.00648260758555352,"ring-porous","1007712011"
0.557361854635005,0.25,140751,"1",115,"quru",2011,65.11710656,148,0.00473771521949118,"ring-porous","1407512011"
0.557361854635005,0.5,140751,"1",147,"quru",2011,65.11710656,148,0.00473771521949118,"ring-porous","1407512011"
0.557361854635005,0.75,140751,"1",180,"quru",2011,65.11710656,148,0.00473771521949118,"ring-porous","1407512011"
0.629808800048977,0.25,72124,"1",117,"quru",2011,71.719832475,146,0.00616927105542686,"ring-porous","721242011"
0.629808800048977,0.5,72124,"1",145,"quru",2011,71.719832475,146,0.00616927105542686,"ring-porous","721242011"
0.629808800048977,0.75,72124,"1",173,"quru",2011,71.719832475,146,0.00616927105542686,"ring-porous","721242011"
0.509395665798735,0.25,162439,"1",106,"quru",2011,82.20932183,137,0.00466698773540486,"ring-porous","1624392011"
0.509395665798735,0.5,162439,"1",136,"quru",2011,82.20932183,137,0.00466698773540486,"ring-porous","1624392011"
0.509395665798735,0.75,162439,"1",166,"quru",2011,82.20932183,137,0.00466698773540486,"ring-porous","1624392011"
0.540834372302037,0.25,192484,"1",103,"quru",2011,40.005290135,133,0.00497773831060755,"ring-porous","1924842011"
0.540834372302037,0.5,192484,"1",132,"quru",2011,40.005290135,133,0.00497773831060755,"ring-porous","1924842011"
0.540834372302037,0.75,192484,"1",162,"quru",2011,40.005290135,133,0.00497773831060755,"ring-porous","1924842011"
0.550169613003064,0.25,190694,"1",113,"quru",2011,127.6775405,143,0.00530337317569263,"ring-porous","1906942011"
0.550169613003064,0.5,190694,"1",142,"quru",2011,127.6775405,143,0.00530337317569263,"ring-porous","1906942011"
0.550169613003064,0.75,190694,"1",170,"quru",2011,127.6775405,143,0.00530337317569263,"ring-porous","1906942011"
0.430693667584421,0.25,90660,"1",140,"quru",2011,91.50980337,170,0.00414416255378569,"ring-porous","906602011"
0.430693667584421,0.5,90660,"1",169,"quru",2011,91.50980337,170,0.00414416255378569,"ring-porous","906602011"
0.430693667584421,0.75,90660,"1",198,"quru",2011,91.50980337,170,0.00414416255378569,"ring-porous","906602011"
0.981116780580606,0.25,72357,"1",121,"quru",2011,82.24053217,155,0.00786645611577796,"ring-porous","723572011"
0.981116780580606,0.5,72357,"1",155,"quru",2011,82.24053217,155,0.00786645611577796,"ring-porous","723572011"
0.981116780580606,0.75,72357,"1",189,"quru",2011,82.24053217,155,0.00786645611577796,"ring-porous","723572011"
0.256248883540529,0.25,122136,"1",136,"quru",2011,56.35320405,164,0.00253979916451641,"ring-porous","1221362011"
0.256248883540529,0.5,122136,"1",163,"quru",2011,56.35320405,164,0.00253979916451641,"ring-porous","1221362011"
0.256248883540529,0.75,122136,"1",191,"quru",2011,56.35320405,164,0.00253979916451641,"ring-porous","1221362011"
0.572843859092728,0.25,70581,"1",119,"quru",2011,58.41347877,151,0.00504393222402655,"ring-porous","705812011"
0.572843859092728,0.5,70581,"1",151,"quru",2011,58.41347877,151,0.00504393222402655,"ring-porous","705812011"
0.572843859092728,0.75,70581,"1",182,"quru",2011,58.41347877,151,0.00504393222402655,"ring-porous","705812011"
0.290731387274505,0.25,62128,"1",98,"quru",2011,82.84889312,128,0.00267120436276969,"ring-porous","621282011"
0.290731387274505,0.5,62128,"1",128,"quru",2011,82.84889312,128,0.00267120436276969,"ring-porous","621282011"
0.290731387274505,0.75,62128,"1",158,"quru",2011,82.84889312,128,0.00267120436276969,"ring-porous","621282011"
0.716073093492881,0.25,190838,"1",120,"quru",2011,52.79863832,149,0.00701216521400738,"ring-porous","1908382011"
0.716073093492881,0.5,190838,"1",148,"quru",2011,52.79863832,149,0.00701216521400738,"ring-porous","1908382011"
0.716073093492881,0.75,190838,"1",176,"quru",2011,52.79863832,149,0.00701216521400738,"ring-porous","1908382011"
0.415056299504968,0.25,132539,"1",137,"litu",2011,58.65535298,150,0.00959403626422528,"diffuse-porous","1325392011"
0.415056299504968,0.5,132539,"1",149,"litu",2011,58.65535298,150,0.00959403626422528,"diffuse-porous","1325392011"
0.415056299504968,0.75,132539,"1",161,"litu",2011,58.65535298,150,0.00959403626422528,"diffuse-porous","1325392011"
0.504430354397783,0.25,130838,"1",137,"litu",2011,62.81593614,155,0.00800316001051726,"diffuse-porous","1308382011"
0.504430354397783,0.5,130838,"1",154,"litu",2011,62.81593614,155,0.00800316001051726,"diffuse-porous","1308382011"
0.504430354397783,0.75,130838,"1",172,"litu",2011,62.81593614,155,0.00800316001051726,"diffuse-porous","1308382011"
0.101348078567817,0.25,91477,"1",148,"litu",2011,20.92016791,159,0.00276277940522718,"diffuse-porous","914772011"
0.101348078567817,0.5,91477,"1",158,"litu",2011,20.92016791,159,0.00276277940522718,"diffuse-porous","914772011"
0.101348078567817,0.75,91477,"1",168,"litu",2011,20.92016791,159,0.00276277940522718,"diffuse-porous","914772011"
0.346957712847093,0.25,122482,"1",146,"litu",2011,54.06500894,158,0.00918789778154405,"diffuse-porous","1224822011"
0.346957712847093,0.5,122482,"1",157,"litu",2011,54.06500894,158,0.00918789778154405,"diffuse-porous","1224822011"
0.346957712847093,0.75,122482,"1",167,"litu",2011,54.06500894,158,0.00918789778154405,"diffuse-porous","1224822011"
0.51753931437181,0.25,82203,"1",147,"litu",2011,61.58466587,159,0.0124565146341808,"diffuse-porous","822032011"
0.51753931437181,0.5,82203,"1",158,"litu",2011,61.58466587,159,0.0124565146341808,"diffuse-porous","822032011"
0.51753931437181,0.75,82203,"1",170,"litu",2011,61.58466587,159,0.0124565146341808,"diffuse-porous","822032011"
0.916480345720728,0.25,160910,"1",144,"litu",2011,92.30293668,167,0.0115032254513778,"diffuse-porous","1609102011"
0.916480345720728,0.5,160910,"1",166,"litu",2011,92.30293668,167,0.0115032254513778,"diffuse-porous","1609102011"
0.916480345720728,0.75,160910,"1",188,"litu",2011,92.30293668,167,0.0115032254513778,"diffuse-porous","1609102011"
0.52340743469145,0.25,190067,"1",150,"litu",2011,69.49582071,168,0.0086565101089775,"diffuse-porous","1900672011"
0.52340743469145,0.5,190067,"1",167,"litu",2011,69.49582071,168,0.0086565101089775,"diffuse-porous","1900672011"
0.52340743469145,0.75,190067,"1",183,"litu",2011,69.49582071,168,0.0086565101089775,"diffuse-porous","1900672011"
0.531303792956024,0.25,72324,"1",144,"litu",2011,64.9123585,160,0.00992985716391104,"diffuse-porous","723242011"
0.531303792956024,0.5,72324,"1",159,"litu",2011,64.9123585,160,0.00992985716391104,"diffuse-porous","723242011"
0.531303792956024,0.75,72324,"1",173,"litu",2011,64.9123585,160,0.00992985716391104,"diffuse-porous","723242011"
0.29381231369748,0.25,110901,"1",147,"litu",2011,51.03664512,163,0.00552136785977808,"diffuse-porous","1109012011"
0.29381231369748,0.5,110901,"1",162,"litu",2011,51.03664512,163,0.00552136785977808,"diffuse-porous","1109012011"
0.29381231369748,0.75,110901,"1",176,"litu",2011,51.03664512,163,0.00552136785977808,"diffuse-porous","1109012011"
0.250086512032425,0.25,200551,"1",143,"litu",2011,56.2057915,155,0.00627074478300216,"diffuse-porous","2005512011"
0.250086512032425,0.5,200551,"1",154,"litu",2011,56.2057915,155,0.00627074478300216,"diffuse-porous","2005512011"
0.250086512032425,0.75,200551,"1",165,"litu",2011,56.2057915,155,0.00627074478300216,"diffuse-porous","2005512011"
0.502105319362016,0.25,32126,"1",136,"litu",2011,95.99280254,173,0.00377489263190967,"diffuse-porous","321262011"
0.502105319362016,0.5,32126,"1",172,"litu",2011,95.99280254,173,0.00377489263190967,"diffuse-porous","321262011"
0.502105319362016,0.75,32126,"1",209,"litu",2011,95.99280254,173,0.00377489263190967,"diffuse-porous","321262011"
0.422558782652494,0.25,192437,"1",146,"litu",2011,41.24865253,161,0.00837037196824042,"diffuse-porous","1924372011"
0.422558782652494,0.5,192437,"1",160,"litu",2011,41.24865253,161,0.00837037196824042,"diffuse-porous","1924372011"
0.422558782652494,0.75,192437,"1",174,"litu",2011,41.24865253,161,0.00837037196824042,"diffuse-porous","1924372011"
0.426516981082514,0.25,72116,"1",148,"litu",2011,45.93445947,168,0.00605464616221951,"diffuse-porous","721162011"
0.426516981082514,0.5,72116,"1",167,"litu",2011,45.93445947,168,0.00605464616221951,"diffuse-porous","721162011"
0.426516981082514,0.75,72116,"1",186,"litu",2011,45.93445947,168,0.00605464616221951,"diffuse-porous","721162011"
0.393909932843961,0.25,100905,"1",152,"litu",2011,64.36156935,163,0.0111452788742383,"diffuse-porous","1009052011"
0.393909932843961,0.5,100905,"1",162,"litu",2011,64.36156935,163,0.0111452788742383,"diffuse-porous","1009052011"
0.393909932843961,0.75,100905,"1",172,"litu",2011,64.36156935,163,0.0111452788742383,"diffuse-porous","1009052011"
0.466472669064856,0.25,82360,"1",145,"litu",2011,58.72054726,164,0.00726270634000059,"diffuse-porous","823602011"
0.466472669064856,0.5,82360,"1",163,"litu",2011,58.72054726,164,0.00726270634000059,"diffuse-porous","823602011"
0.466472669064856,0.75,82360,"1",181,"litu",2011,58.72054726,164,0.00726270634000059,"diffuse-porous","823602011"
0.178661586753897,0.25,142729,"1",138,"litu",2011,46.49903587,152,0.00368819559573552,"diffuse-porous","1427292011"
0.178661586753897,0.5,142729,"1",151,"litu",2011,46.49903587,152,0.00368819559573552,"diffuse-porous","1427292011"
0.178661586753897,0.75,142729,"1",164,"litu",2011,46.49903587,152,0.00368819559573552,"diffuse-porous","1427292011"
0.26668585822965,0.25,111030,"1",146,"litu",2011,58.36277678,158,0.00653470534140865,"diffuse-porous","1110302011"
0.26668585822965,0.5,111030,"1",157,"litu",2011,58.36277678,158,0.00653470534140865,"diffuse-porous","1110302011"
0.26668585822965,0.75,111030,"1",169,"litu",2011,58.36277678,158,0.00653470534140865,"diffuse-porous","1110302011"
0.588235009123608,0.25,190413,"1",148,"litu",2011,96.95594581,170,0.00768074438252597,"diffuse-porous","1904132011"
0.588235009123608,0.5,190413,"1",169,"litu",2011,96.95594581,170,0.00768074438252597,"diffuse-porous","1904132011"
0.588235009123608,0.75,190413,"1",190,"litu",2011,96.95594581,170,0.00768074438252597,"diffuse-porous","1904132011"
0.579171267142584,0.25,160985,"1",108,"litu",2011,83.472828495,137,0.00553507083292004,"diffuse-porous","1609852011"
0.579171267142584,0.5,160985,"1",136,"litu",2011,83.472828495,137,0.00553507083292004,"diffuse-porous","1609852011"
0.579171267142584,0.75,160985,"1",165,"litu",2011,83.472828495,137,0.00553507083292004,"diffuse-porous","1609852011"
0.319862403445448,0.25,110788,"1",146,"litu",2011,62.34704238,165,0.0048971811286691,"diffuse-porous","1107882011"
0.319862403445448,0.5,110788,"1",164,"litu",2011,62.34704238,165,0.0048971811286691,"diffuse-porous","1107882011"
0.319862403445448,0.75,110788,"1",182,"litu",2011,62.34704238,165,0.0048971811286691,"diffuse-porous","1107882011"
0.27894051369784,0.25,110791,"1",143,"litu",2011,63.68280776,162,0.004301107943256,"diffuse-porous","1107912011"
0.27894051369784,0.5,110791,"1",161,"litu",2011,63.68280776,162,0.004301107943256,"diffuse-porous","1107912011"
0.27894051369784,0.75,110791,"1",179,"litu",2011,63.68280776,162,0.004301107943256,"diffuse-porous","1107912011"
0.278626229576894,0.25,200142,"1",158,"litu",2011,58.44952522,170,0.00702490388751897,"diffuse-porous","2001422011"
0.278626229576894,0.5,200142,"1",169,"litu",2011,58.44952522,170,0.00702490388751897,"diffuse-porous","2001422011"
0.278626229576894,0.75,200142,"1",180,"litu",2011,58.44952522,170,0.00702490388751897,"diffuse-porous","2001422011"
0.144261891230279,0.25,120781,"1",168,"litu",2011,59.058211,190,0.00187532117657696,"diffuse-porous","1207812011"
0.144261891230279,0.5,120781,"1",189,"litu",2011,59.058211,190,0.00187532117657696,"diffuse-porous","1207812011"
0.144261891230279,0.75,120781,"1",210,"litu",2011,59.058211,190,0.00187532117657696,"diffuse-porous","1207812011"
0.379909047975723,0.25,140825,"1",139,"litu",2011,49.4228076,153,0.00846657277510587,"diffuse-porous","1408252011"
0.379909047975723,0.5,140825,"1",152,"litu",2011,49.4228076,153,0.00846657277510587,"diffuse-porous","1408252011"
0.379909047975723,0.75,140825,"1",164,"litu",2011,49.4228076,153,0.00846657277510587,"diffuse-porous","1408252011"
0.432124653013418,0.25,192244,"1",115,"qual",2012,42.833785285,147,0.0038483425329332,"ring-porous","1922442012"
0.432124653013418,0.5,192244,"1",146,"qual",2012,42.833785285,147,0.0038483425329332,"ring-porous","1922442012"
0.432124653013418,0.75,192244,"1",177,"qual",2012,42.833785285,147,0.0038483425329332,"ring-porous","1922442012"
0.480057442353299,0.25,142380,"1",120,"qual",2012,55.56622223,152,0.00416096070755145,"ring-porous","1423802012"
0.480057442353299,0.5,142380,"1",152,"qual",2012,55.56622223,152,0.00416096070755145,"ring-porous","1423802012"
0.480057442353299,0.75,142380,"1",183,"qual",2012,55.56622223,152,0.00416096070755145,"ring-porous","1423802012"
0.288123613114188,0.25,202215,"1",119,"qual",2012,53.847566435,154,0.00228098009912259,"ring-porous","2022152012"
0.288123613114188,0.5,202215,"1",154,"qual",2012,53.847566435,154,0.00228098009912259,"ring-porous","2022152012"
0.288123613114188,0.75,202215,"1",189,"qual",2012,53.847566435,154,0.00228098009912259,"ring-porous","2022152012"
0.116840277577559,0.25,102262,"1",128,"qual",2012,52.054257555,152,0.00138177715090393,"ring-porous","1022622012"
0.116840277577559,0.5,102262,"1",151,"qual",2012,52.054257555,152,0.00138177715090393,"ring-porous","1022622012"
0.116840277577559,0.75,102262,"1",174,"qual",2012,52.054257555,152,0.00138177715090393,"ring-porous","1022622012"
0.421607959516287,0.25,122343,"1",106,"qual",2012,61.026467755,138,0.0036976479620634,"ring-porous","1223432012"
0.421607959516287,0.5,122343,"1",137,"qual",2012,61.026467755,138,0.0036976479620634,"ring-porous","1223432012"
0.421607959516287,0.75,122343,"1",169,"qual",2012,61.026467755,138,0.0036976479620634,"ring-porous","1223432012"
0.544634224311274,0.25,70220,"1",113,"qual",2012,51.64898259,144,0.00484233442373494,"ring-porous","702202012"
0.544634224311274,0.5,70220,"1",143,"qual",2012,51.64898259,144,0.00484233442373494,"ring-porous","702202012"
0.544634224311274,0.75,70220,"1",174,"qual",2012,51.64898259,144,0.00484233442373494,"ring-porous","702202012"
0.443552125716884,0.25,90752,"1",116,"qual",2012,49.00043094,147,0.00406079602517195,"ring-porous","907522012"
0.443552125716884,0.5,90752,"1",146,"qual",2012,49.00043094,147,0.00406079602517195,"ring-porous","907522012"
0.443552125716884,0.75,90752,"1",176,"qual",2012,49.00043094,147,0.00406079602517195,"ring-porous","907522012"
0.29526181911789,0.25,122303,"1",118,"qual",2012,61.18329919,145,0.00309671312210469,"ring-porous","1223032012"
0.29526181911789,0.5,122303,"1",144,"qual",2012,61.18329919,145,0.00309671312210469,"ring-porous","1223032012"
0.29526181911789,0.75,122303,"1",171,"qual",2012,61.18329919,145,0.00309671312210469,"ring-porous","1223032012"
0.610400117217523,0.25,192619,"1",110,"quru",2012,75.75423396,142,0.00531681760841707,"ring-porous","1926192012"
0.610400117217523,0.5,192619,"1",142,"quru",2012,75.75423396,142,0.00531681760841707,"ring-porous","1926192012"
0.610400117217523,0.75,192619,"1",173,"quru",2012,75.75423396,142,0.00531681760841707,"ring-porous","1926192012"
0.416121843437551,0.25,52190,"1",152,"quru",2012,94.299217675,182,0.00388079329866287,"ring-porous","521902012"
0.416121843437551,0.5,52190,"1",181,"quru",2012,94.299217675,182,0.00388079329866287,"ring-porous","521902012"
0.416121843437551,0.75,52190,"1",211,"quru",2012,94.299217675,182,0.00388079329866287,"ring-porous","521902012"
0.501145426200893,0.25,190838,"1",97,"quru",2012,53.444958795,124,0.00529908578625538,"ring-porous","1908382012"
0.501145426200893,0.5,190838,"1",123,"quru",2012,53.444958795,124,0.00529908578625538,"ring-porous","1908382012"
0.501145426200893,0.75,190838,"1",149,"quru",2012,53.444958795,124,0.00529908578625538,"ring-porous","1908382012"
0.157148182810266,0.25,112262,"1",130,"quru",2012,11.89447424,162,0.00138542145984211,"ring-porous","1122622012"
0.157148182810266,0.5,112262,"1",161,"quru",2012,11.89447424,162,0.00138542145984211,"ring-porous","1122622012"
0.157148182810266,0.75,112262,"1",192,"quru",2012,11.89447424,162,0.00138542145984211,"ring-porous","1122622012"
0.664172785982281,0.25,132539,"1",135,"litu",2012,59.11024451,165,0.00621100869516056,"diffuse-porous","1325392012"
0.664172785982281,0.5,132539,"1",165,"litu",2012,59.11024451,165,0.00621100869516056,"diffuse-porous","1325392012"
0.664172785982281,0.75,132539,"1",194,"litu",2012,59.11024451,165,0.00621100869516056,"diffuse-porous","1325392012"
0.616005789721363,0.25,130838,"1",139,"litu",2012,63.307416305,157,0.00991737223341005,"diffuse-porous","1308382012"
0.616005789721363,0.5,130838,"1",156,"litu",2012,63.307416305,157,0.00991737223341005,"diffuse-porous","1308382012"
0.616005789721363,0.75,130838,"1",173,"litu",2012,63.307416305,157,0.00991737223341005,"diffuse-porous","1308382012"
0.111898957848599,0.25,91477,"1",146,"litu",2012,21.04146522,165,0.00172624815154165,"diffuse-porous","914772012"
0.111898957848599,0.5,91477,"1",164,"litu",2012,21.04146522,165,0.00172624815154165,"diffuse-porous","914772012"
0.111898957848599,0.75,91477,"1",181,"litu",2012,21.04146522,165,0.00172624815154165,"diffuse-porous","914772012"
0.336501131259411,0.25,122482,"1",145,"litu",2012,54.302812625,168,0.00423075194943578,"diffuse-porous","1224822012"
0.336501131259411,0.5,122482,"1",167,"litu",2012,54.302812625,168,0.00423075194943578,"diffuse-porous","1224822012"
0.336501131259411,0.75,122482,"1",189,"litu",2012,54.302812625,168,0.00423075194943578,"diffuse-porous","1224822012"
0.364115794060297,0.25,82203,"1",145,"litu",2012,61.93184506,161,0.00633368248487187,"diffuse-porous","822032012"
0.364115794060297,0.5,82203,"1",160,"litu",2012,61.93184506,161,0.00633368248487187,"diffuse-porous","822032012"
0.364115794060297,0.75,82203,"1",176,"litu",2012,61.93184506,161,0.00633368248487187,"diffuse-porous","822032012"
0.883136090005848,0.25,160910,"1",149,"litu",2012,93.13132983,170,0.0120716419579736,"diffuse-porous","1609102012"
0.883136090005848,0.5,160910,"1",169,"litu",2012,93.13132983,170,0.0120716419579736,"diffuse-porous","1609102012"
0.883136090005848,0.75,160910,"1",189,"litu",2012,93.13132983,170,0.0120716419579736,"diffuse-porous","1609102012"
0.610552607712265,0.25,190067,"1",144,"litu",2012,70.06104293,163,0.00926937996285915,"diffuse-porous","1900672012"
0.610552607712265,0.5,190067,"1",162,"litu",2012,70.06104293,163,0.00926937996285915,"diffuse-porous","1900672012"
0.610552607712265,0.75,190067,"1",180,"litu",2012,70.06104293,163,0.00926937996285915,"diffuse-porous","1900672012"
0.50162446008413,0.25,72324,"1",148,"litu",2012,65.40971306,169,0.00688719130225479,"diffuse-porous","723242012"
