"","plot","tag","year","L","K","doy_ip","r","theta","a","b","ML_value"
"581","C2","386","1998","38.2040000409058","38.2566888964849","170.601603345054","0.103121949761633","2.47141135374163","38.21329836","38.2561347976184","-23.5147"
"582","C2","386","1999","38.2497219670044","38.3949263837623","193.024209901919","0.0316839279673758","2.59226439372689","38.25474998","38.3930613666336","-24.8228"
"583","C2","386","2000","38.3454424200682","38.6346253544924","217.200322878718","0.0306378246039507","5.21861623007777","38.3763684227859","38.624607265721","-26.1877"
"584","C2","386","2001","38.4244407909047","38.8078496070109","175.898815897897","0.0459807354413726","10.2241988104802","38.6234603279074","38.8077249568771","-19.3562"
"585","C2","386","2002","38.452842493738","39.0106710474017","193.385856647721","0.0166749342726463","6.85570995770401","38.8089025034967","39.0008299914965","-24.8697"
"586","C2","386","2003","38.7554050510919","39.1983341143866","195.71678245062","0.0181020307853862","5.09828636160257","39.0018775","39.1890368815375","-13.8206"
"587","C2","388","1998","11.1311630394001","11.4182390257602","185.44540055519","0.0416592481110767","7.06863100010583","11.296941163307","11.41759611","-23.5166"
"588","C2","388","1999","11.4340632249505","11.576581860781","179.265665712638","0.0996079443623029","7.18304159830627","11.4368717621002","11.5765817420143","-24.8669"
"589","C2","388","2000","11.5824433826369","11.87959424866","181.197203146289","0.061660044023374","1.11144552176515","11.58546674","11.8782176565951","-26.1882"
"590","C2","388","2001","11.8383104708855","12.3661989346378","199.891561691436","0.0518954505362991","4.8366944683757","11.89090879","12.3641511","-19.3312"
"591","C2","388","2002","12.3650391895872","12.7151379498121","183.19582999092","0.0639806835355786","1.59878147037144","12.37560832","12.713127666541","-24.8326"
"592","C2","388","2003","12.7240616661508","12.9873071313883","164.861768252577","0.0941999488570799","0.437916245888389","12.7254494351663","12.9859147731364","-13.7924"
"593","C2","390","1998","46.4941606193821","47.3069347130384","201.566851856945","0.0229677644131165","11.3250175001782","47.1115853867359","47.3000093588997","-23.4816"
"594","C2","390","1999","47.2852643404361","47.5796300461255","196.671220391825","0.0314644697669693","3.30786259161909","47.29147198","47.5762235117833","-24.7502"
"595","C2","390","2000","47.5598107304367","47.8870267206932","172.728322258165","0.0373369036752297","1.33634791772875","47.581412843561","47.8847641877881","-26.1077"
"596","C2","390","2001","47.6987254441775","48.2050247454114","172.406965727754","0.0378096747183588","3.35523076352733","47.8891247693333","48.2019783117691","-19.3232"
"597","C2","390","2002","48.0682928205033","48.5326115344135","199.317227347423","0.0249097119580385","4.6270607522073","48.22826939391","48.5275761888957","-24.852"
"598","C2","390","2003","48.3959764987661","48.775920514284","147.158060844129","0.0344521979506801","1.2156268145374","48.513014377362","48.7698156129932","-13.7173"
"599","C2","391","1998","44.3360843511104","44.822603202237","180.919205500934","0.03037654884173","11.2427125447904","44.723156969287","44.8215445633961","-23.5005"
"600","C2","391","1999","44.7378074812452","44.9949637073461","192.811459307657","0.0261947012924324","3.19004572956551","44.74512013","44.9901899269759","-24.8193"
"601","C2","391","2000","44.8973285143952","45.2197567343701","203.302352620917","0.0327151014384228","7.58870666078687","44.95570971","45.2170303537068","-26.0298"
"602","C2","391","2001","45.0781714989283","45.4835854165799","203.631971129278","0.0376997447875016","7.68287094395898","45.1995646874556","45.4807881906482","-19.352"
"603","C2","391","2002","45.3446192613669","45.7353611307074","192.663011021513","0.020707603389568","3.52140323141977","45.5003524644216","45.7274163963945","-24.8753"
"604","C2","391","2003","45.5627538646017","45.9197938481306","170.515505536775","0.0224494902284837","2.16476039702643","45.7054694813314","45.913876582913","-13.8132"
"605","C2","392","1998","53.1892901363669","54.0278422843933","184.895673671072","0.0292919191259426","11.4137049102858","53.8476158649606","54.02447367","-23.4913"
"606","C2","392","1999","53.970749096805","54.2832182061559","187.702661008922","0.0268691817914417","2.137168453134","53.97982067","54.2762242318283","-24.6679"
"607","C2","392","2000","54.2314973241721","54.5352082885997","217.689674434491","0.0395364306094405","8.31559506160057","54.2493706327199","54.5318778346779","-26.116"
"608","C2","392","2001","54.3783715064248","54.8554084508818","193.180040848195","0.0344217902040967","3.98442783843864","54.5166869087628","54.8482362083562","-19.3306"
"609","C2","392","2002","54.712310580117","55.1850829100182","194.091428122611","0.0244511151942633","3.33305399424427","54.8585447107468","55.17768928","-24.8413"
"610","C2","392","2003","54.8374843905529","55.4240065886446","157.694310482128","0.0206971337054987","2.53033587199852","55.14719297","55.4157271641161","-13.8154"
"611","C3","402","1998","27.9125688676162","28.7023689714539","170.798030524669","0.043782014898298","18.3236347223868","28.5924792813481","28.7022369310951","-23.5"
"612","C3","402","1999","28.6688297468975","28.8250455541376","185.103635389415","0.0503396669650553","1.7650603511955","28.668861583535","28.8247737117587","-24.8155"
"613","C3","402","2000","28.8305729686924","29.0303147025627","200.611968147522","0.0696862470970035","3.55801180675033","28.8354132972598","29.0283548750747","-26.2243"
"614","C3","402","2001","28.9985138598255","29.1869619552121","187.903036314634","0.0915811745798507","4.5872591188066","29.00229004","29.1842230652285","-19.3471"
"615","C3","402","2002","29.1883365102753","29.3846288064798","223.629265279552","0.0752136093658051","23.557298379699","29.1921503529947","29.3846224166048","-24.851"
"616","C3","402","2003","29.3863288420247","29.5590433383633","206.451777623552","0.0724056521525673","6.92890010692712","29.38985307","29.5590355942926","-13.8211"
"617","C3","403","1998","26.2735770854853","26.3411787146786","209.241492953387","0.0656089550288389","7.39507569359513","26.2847159406492","26.3411592444356","-23.4931"
"618","C3","403","1999","26.3442671379173","26.4225869517532","135.449932436155","0.10095618643811","0.0165930937114549","26.3450757455473","26.4225869517532","-24.8767"
"619","C3","403","2000","26.4285859084839","26.5911412666422","191.007916532437","0.0741176522135046","1.95884645463857","26.42934599263","26.585668002694","-26.1842"
"620","C3","403","2001","26.5732187680333","26.7043765022011","174.356726320674","0.112673261070445","1.73530209946437","26.57640617","26.7043764484647","-19.2804"
"621","C3","403","2002","26.7026497165993","26.8636530649355","179.477434322526","0.077255681840898","1.04627545320857","26.7035617903654","26.8636498589712","-24.8447"
"622","C3","403","2003","26.8570655951769","26.9858781329254","234.054352686245","0.0491983368119077","12.6015968492688","26.8622289711454","26.9857139422842","-13.826"
"623","C3","406","1998","17.6384183424876","17.6521200742782","178.15629636714","0.230458594986123","13.6544982046518","17.6390547186545","17.6521200742782","-23.5203"
"624","C3","406","1999","17.684307018037","17.6274684918002","6.38448617943702","0.133946125743923","1.94225417147157",NA,"17.6274684918002","-24.7544"
"625","C3","406","2000","17.6133313640021","17.7181049677396","202.184058971052","0.0479976883374259","1.94931771509696","17.6149090533215","17.7153196736547","-26.2189"
"626","C3","406","2001","17.3963607128851","17.6868041717783","164.510360427142","0.0385588095674784","16.5645198763098","17.627526772016","17.6867097985947","-19.3701"
"627","C3","406","2002","17.359836853742","17.7397579265313","185.944048489384","0.00734431331175714","5.15075386070236","17.6445967869602","17.7138876975153","-24.8903"
"628","C3","406","2003","17.6701163653852","17.7770801720273","185.479774092304","0.0197053645930991","2.44618516781572","17.7130419","17.7739626978063","-13.8198"
"629","C3","407","1998","17.2999979826754","17.4526594539879","197.026179691166","0.0205330405210592","9.64853469680241","17.41837414","17.4502679242026","-23.5121"
"630","C3","407","1999","17.4627379113306","17.4790707186409","125.300639302877","0.0233141420516792","0.250160414960992","17.4662457820738","17.4780298915101","-24.8964"
"631","C3","407","2000","17.4790133320817","17.5172098224926","199.924915065922","9.4373685255379","0.770249264808415","17.4790133320817","17.5172098224926","-26.2343"
"632","C3","407","2001","17.5097927067481","17.5531456866464","196.905961128581","0.0814990317599523","4.67565459010478","17.5104622971235","17.5531436060612","-19.3678"
"633","C3","407","2002","17.5480451075266","17.6256412819119","189.868255050591","0.0776306085894953","2.54082056902771","17.5485095312555","17.6246294157052","-24.8937"
"634","C3","407","2003","17.625846811952","17.629611420346","199.429500997626","0.0253198621167436","1.05538309875172","17.6268025476387","17.6294421817361","-13.8356"
"635","C3","408","1998","16.9064746497911","16.918846021526","157.816856710878","0.0760561605062915","0.292540589956589","16.9086689145023","16.9178940613401","-23.5171"
"636","C3","408","1999","16.9230580600645","16.9324003607063","79.5221228052394","4.11057700174803","17.1592203494152","16.92307954","16.9324003607063","-24.8953"
"637","C3","409","1998","23.7366711521198","23.7605381392669","146.000080472138","0.00364865477771296","0.998795685257677","23.7489547296353","23.7519254983662","-23.5194"
"638","C3","409","1999","23.7464380460467","23.7733045392685","240.312879828566","0.0770551259256835","8.13235934835803","23.7465843987184","23.7732713459276","-24.893"
"639","C3","409","2000","23.7583650808392","23.8340806097728","200.005388373733","0.0620858536961574","0.937500865606143","23.75891638","23.833897007988","-26.2733"
"640","C3","409","2001","23.817505975277","23.8516095614695","202.072381627991","0.0551805188344219","2.27157573611864","23.8186935348812","23.8513615681626","-19.3678"
"641","C3","409","2002","23.8549475933068","23.9254991875877","130.591987050816","0.0290140945954447","0.0554849770130636","23.8571585641591","23.9205058978368","-24.8971"
"642","C3","409","2003","23.9284217107837","23.9943745066179","187.869538741855","0.0539386207720243","0.412409837149046","23.9306723894297","23.9942317405209","-13.826"
"643","C3","411","1998","22.2433647307258","22.7490205756567","178.344865977756","0.0169843279415382","17.6237540657092","22.7037700046923","22.7455903769808","-23.5171"
"644","C3","411","1999","22.771985775177","22.8535041500676","182.638348167521","0.0890658869991574","0.852040474102292","22.7731670716828","22.8535013886298","-24.8703"
"645","C3","411","2000","22.8477128813","23.0603697900425","174.90434846234","0.0492197219726181","0.513169599063387","22.85032903","23.053366663449","-25.9454"
"646","C3","411","2001","23.0242955430684","23.2054734677708","189.002635204277","0.0751334441239751","3.58548156609441","23.03082492","23.2054613985181","-19.3276"
"647","C3","411","2002","23.5242328645205","23.7537118467745","234.516421760271","0.0422930674565874","12.4827705167568","23.54438782","23.7531969833986","-24.7864"
"648","C3","411","2003","23.7534061661919","23.9372169904942","181.270364737425","0.0595583059444147","0.885779080494716","23.7570905222407","23.9317991283298","-13.8144"
"649","C3","413","1998","22.1790240997802","22.2124844194833","208.48268687863","0.131645931032241","34.050018207501","22.179855709519","22.2098469225367","-23.5142"
"650","C3","413","1999","22.2379016608293","22.2985323077066","236.45957531864","0.0417547148584034","6.50499405491966","22.2429247543097","22.29714522","-24.8873"
"651","C3","413","2000","22.2998705398426","22.4065273510786","196.11391181306","0.0765565656955017","1.75675076005288","22.2999459272357","22.404393369206","-26.2555"
"652","C3","413","2001","22.4098144638902","22.5538830139488","194.31156731188","0.0900107975841344","2.77188782557828","22.4126408","22.5538791742684","-19.3454"
"653","C3","413","2002","22.712868757322","22.8597249554269","164.938649925689","0.093337852456632","0.084430151644666","22.7150561567189","22.8597239660921","-24.8435"
"654","C3","413","2003","22.8628011034983","22.9835657055735","201.501965643648","0.0698058940305713","2.13722448720749","22.86370635","22.983549100579","-13.8291"
"655","C3","414","1998","12.8643875284655","12.9205404270885","213.481075451329","0.0716096542718417","2.38057077558575","12.8668416326252","12.9205016672907","-23.5164"
"656","C3","414","1999","12.9221993157897","13.0501316122485","208.453229991617","0.0744049235211726","8.30618209828803","12.9231034046782","13.0501146567287","-24.8546"
"657","C3","414","2000","13.0452968575048","13.3024807850991","199.446177246938","0.0626065894421696","2.91062459687601","13.0463095254448","13.3015175848229","-26.1498"
"658","C3","414","2001","13.2995924389009","13.4857711422878","193.769899365506","0.0613345136332478","2.45251788940846","13.30692838","13.4856588424817","-19.3636"
"659","C3","414","2002","13.4942550394323","13.6358732035861","218.082172877491","0.0690769020823117","12.253488698845","13.4986019068658","13.6358623563362","-24.872"
"660","C3","414","2003","13.6544020438702","13.8169265059946","190.272329855381","0.09132740428509","1.82997640008705","13.6562642478905","13.8169257431954","-13.8165"
"661","C3","416","1998","28.1547991092751","28.5755983051468","159.69263849577","0.0442981290460442","1.01680570449902","28.3048811759926","28.5748754003216","-23.4622"
"662","C3","416","1999","28.5782967873249","28.8237128684308","214.361244402932","0.0580003571348129","6.91692402867616","28.5815524585867","28.8234660496116","-24.7858"
"663","C3","416","2000","28.8206466796093","29.1249788870545","184.092731413169","0.0601073603805528","1.15955734814669","28.82406112","29.1198630853426","-26.1481"
"664","C3","416","2001","29.0119506218004","29.3101402755859","192.825477639888","0.046185505516003","4.0393986903085","29.0606789","29.3096182443386","-19.3179"
"665","C3","416","2002","29.3736375839851","29.676228436931","198.804173670095","0.0507029216399612","1.82960801786528","29.3860452072661","29.6758558302476","-24.8448"
"666","C3","416","2003","29.6647143517715","29.9231726236196","198.194890128209","0.065656494897891","3.5638992026966","29.6693883938993","29.9210007253262","-13.8256"
"667","C3","417","1998","17.3503355300134","17.3628681766937","152.713123872205","0.00877031208278786","1.25918543992887","17.3577242991772","17.3606712163217","-23.5192"
"668","C3","417","1999","17.317858665813","17.3718683178439","154.079141869476","0.00912099578007157","5.90309486684576","17.3503973314866","17.36953266","-24.9014"
"669","C3","417","2000","17.3382354128323","17.3931324103502","160.443669167908","0.0151683866544668","0.994678249388835","17.3528576745531","17.3870421181754","-26.274"
"670","C3","417","2001","17.3722342804242","17.3988857463345","192.804422827528","19.0961446979593","3.61138149174971","17.3732056585239","17.3976402838603","-19.3499"
"671","C3","417","2002","17.3928116790836","17.4005310575741","109.805135687283","3.766670262439","5.99308937110472","17.4005307268566","17.4005310575741","-24.8432"
"672","C3","417","2003","17.3994548783932","17.3993461794696","140.890557666563","-6.27356606924302","9.40739894837221","17.3994511001501",NA,"-13.8317"
"673","C3","418","1998","26.1088416224489","26.2162429100742","186.865083576526","0.102902539312001","12.517697428735","26.12596981","26.2144304646811","-23.5089"
"674","C3","418","1999","26.1377897927379","26.3669217218077","207.38595324832","0.0332363947017226","2.56209873095244","26.1484967643331","26.362876636866","-24.6391"
"675","C3","418","2000","26.2722933233126","26.5586501921911","197.684535560328","0.0334141184152502","2.40011569779112","26.29300732","26.5505307137442","-26.1055"
"676","C3","418","2001","26.4585547777532","26.6401664743516","173.528565347278","0.0654899288856614","2.94568439849677","26.4808443086039","26.6401508849101","-19.3541"
"677","C3","418","2002","26.4596011131813","26.805440675053","148.61146571718","0.0181124132444773","0.960272334141925","26.57563112","26.7897369941316","-24.8442"
"678","C3","418","2003","26.6904265700057","27.0105320967293","152.677191663977","0.023633106809284","0.752916536652832","26.77319163","27.0022091578586","-13.7655"
"679","C3","421","1998","39.1802025341122","39.2800021803409","195.754563558118","0.128719059626892","23.4312373294619","39.18444091","39.2787721562603","-23.5001"
"680","C3","421","1999","39.1704715729731","39.4822455145708","224.574222139787","0.0274850464483738","7.98180580717904","39.1763161327739","39.4774080290877","-24.6232"
"681","C3","421","2000","39.4415667016317","39.6997638037866","163.370515111573","0.0431173365495031","0.727554345375797","39.4506704770144","39.698698997922","-26.1133"
"682","C3","421","2001","39.6833516253059","39.8619154487553","182.200419219224","0.097910414488665","6.60257021595829","39.6884988609181","39.8619151838982","-19.3511"
"683","C3","421","2002","39.6921782360029","40.1287422629248","106.296716394647","0.022096992132151","0.543413026212213","39.86307184","40.1215563629313","-24.8134"
"684","C3","421","2003","40.1135333729202","40.3502716607766","227.659235050096","0.0375207338927881","5.74671620523918","40.1387760085909","40.3488906381768","-13.7942"
"685","C3","423","1998","23.942291735862","23.9595176336863","241.780804930717","0.0539715339680066","9.98285367497663","23.9436803571858","23.9594544823785","-23.5059"
"686","C3","423","1999","23.451620010503","24.1604121401754","-102.55243384985","0.000292588224398686","2.47853251788711","23.9655418175353","23.9632554558134","-24.8711"
"687","C3","423","2000","23.9616046973638","24.0314814972575","197.548163482406","12.1870097430414","1.05490539330573","23.9648154710945","24.0270128189465","-26.2364"
"688","C3","423","2001","24.0366474691871","24.1116002526416","185.357634229235","0.0924928517239992","1.06259332186115","24.0397048232689","24.1115985014815","-19.361"
"689","C3","423","2002","24.3263057833651","24.419220268751","248.461002778781","0.04589924752823","10.8131445779557","24.3300625177163","24.4188841845367","-24.8897"
"690","C3","423","2003","24.4108961171783","24.4451394552104","100.466266516235","0.0212931664663438","0.117016978776063","24.415871089185","24.4425093349904","-13.8352"
"691","C3","425","1998","19.2426646200509","19.7501040596416","153.093156607626","0.118182782212361","19.8577185132028","19.6971766857694","19.7501040591248","-23.5063"
"692","C3","729","1999","16.1704588191403","16.1843023051363","215.020650268776","0.0619561058835089","0.940641457862664","16.1734270708907","16.1842266418461","-13.8332"
"693","C3","729","2000","16.1313612714864","16.4141628050788","206.215982723201","0.0660279157646958","3.80649516844085","16.1320116273563","16.4131317967074","-26.1651"
"694","C3","729","2001","16.3716496224139","16.7422602288629","202.3776392935","0.0480690230600471","4.40823782562304","16.41128441","16.74056218","-19.3359"
"695","C3","729","2002","16.7481463692778","17.0215806239697","239.019491932469","0.0640227446329417","36.7107632657351","16.757648212288","17.0215361451918","-24.6544"
"696","C3","729","2003","17.0265768108339","17.2834156425476","203.892990827499","0.0711936055465813","6.14187224686301","17.0300154233328","17.2834032470071","-13.816"
"697","C4","456","1998","17.104937238311","17.157148637968","132.887247913202","0.0269280622400583","0.230425337220217","17.1200622779717","17.1549257338562","-23.5143"
"698","C4","456","1999","17.1795797870051","17.2168045946047","131.9907606544","0.0326044792426828","0.0744884944012191","17.1805922001264","17.214827445525","-24.8966"
"699","C4","456","2000","17.2253063278687","17.2869459647621","199.256662388637","0.0536199303069335","1.07312865572111","17.22565104","17.2844404074781","-26.2724"
"700","C4","456","2001","17.2782975013329","17.31241322438","184.551102980964","0.100565096369732","4.36327277986347","17.278747758115","17.3124131534343","-19.369"
"701","C4","456","2002","17.2295570769373","17.4351600226279","190.283517722744","0.00463891512448885","1.41620277617212","17.3347818325962","17.377616993171","-24.8938"
"702","C4","456","2003","17.345480518802","17.4582471426523","227.334167918362","0.00654732730209165","1.58674133654141","17.3976718124718","17.429129852847","-13.8198"
"703","C4","458","1998","22.790448876307","22.8049782776598","180.607411440007","0.123598883653459","2.84159011480544","22.7910001203249","22.8046575824098","-23.5201"
"704","C4","458","1999","22.7984596640554","22.8348783038409","108.459785136239","0.0301944654022964","0.287941366401081","22.79988217","22.8344931099362","-24.8945"
"705","C4","458","2000","22.8125887973883","22.9491527300149","215.535593827689","0.0331124703639408","2.19041648813595","22.8236845436967","22.9378461116067","-26.1441"
"706","C4","458","2001","22.9313375716071","22.9781373032195","172.578569853323","0.500408011344291","3.62460779540714","22.9318237873459","22.9749338790106","-19.3575"
"707","C4","459","1998","35.8230336484215","37.3645957103131","174.064529075551","0.0323292066297523","23.6111587840969","37.218194678332","37.3635858668791","-23.4777"
"708","C4","459","1999","37.3464208283235","37.5945997623604","200.531467648119","0.0535453480661704","12.2886445565783","37.3638137463801","37.5945015868503","-24.7576"
"709","C4","459","2000","37.5864258583145","37.8859661792369","195.766782132474","0.0439282928207906","4.09035018033612","37.5998184000861","37.8773232061678","-26.1723"
"710","C4","459","2001","37.7062058151292","38.1572954881745","173.997837908038","0.0423239449535401","4.40829188144256","37.8759123418716","38.1568017869582","-19.3444"
"711","C4","459","2002","38.1285428038823","38.4928426775829","169.905300825639","0.040008022099043","1.31465123571578","38.1703465510545","38.4921327049415","-24.8366"
"712","C4","459","2003","38.4363865470407","38.7859867317569","215.763581840178","0.0368284791985071","6.45111634276974","38.4887539697684","38.784735984579","-13.8122"
"713","C4","462","1998","33.3095253685512","34.3936999139578","186.163602286406","0.0256856762120694","6.06584583948371","34.0508262906003","34.38428106","-23.4464"
"714","C4","462","1999","34.2995906142511","34.7367018804882","186.891554072043","0.0325628222909532","2.66259598044125","34.3026846719857","34.7326126499749","-24.7372"
"715","C4","462","2000","34.6985257394217","35.0987539202846","216.159768543139","0.0402552622318507","7.43722110017435","34.7191810087038","35.0967680378622","-26.0297"
"716","C4","462","2001","34.8596567370526","35.5590066278761","167.665099390695","0.0309147994478642","1.53754655128116","35.0724598897201","35.5491740182681","-19.2755"
"717","C4","462","2002","35.4775838244324","36.0906234063074","203.019758712682","0.0329316635865445","2.62795734012883","35.54888363","36.0855475962071","-24.8667"
"718","C4","462","2003","36.0056690891529","36.5798750619872","170.8958361291","0.0341791505513113","0.7823358098517","36.0709612928487","36.5751056490511","-13.8067"
"719","C4","466","1998","25.4552740443271","25.762647236555","156.685868172323","0.0746284100487141","11.81175091838","25.7140184693438","25.7615242426487","-23.513"
"720","C4","466","1999","25.7627678376828","25.8768916283528","212.358778796873","0.0456172652683294","10.0504331951018","25.7704939822876","25.876683605903","-24.8099"
"721","C4","466","2000","25.847593976452","25.9976913442763","198.070083875197","0.0436903081662088","11.511159285011","25.86501837","25.9975258972864","-26.2379"
"722","C4","466","2001","25.9000752636889","26.1064852591312","167.663864398531","0.0517048513233435","5.52101588257612","25.9832099965538","26.1064453564186","-19.364"
"723","C4","466","2002","26.0002680665573","26.2281471948935","143.064676100853","0.0328799821587391","2.0171061603321","26.0961456119783","26.2278004346558","-24.7486"
"724","C4","466","2003","25.5975342011223","26.3365118477201","156.110525893821","0.0192100534569897","11.0493960274868","26.21962426","26.3335406721456","-13.8263"
"725","C4","469","1998","32.115742380167","36.7258991287903","205.496198976989","0.014001956696023","73.0695979261501","36.5851932629721","36.7098464993481","-23.4882"
"726","C4","469","1999","36.7095741428847","36.9543850440653","215.058571754385","0.0325959248891024","4.92488309980034","36.71731782","36.9513054984602","-24.825"
"727","C4","469","2000","36.9224636344589","37.1768277870497","204.546303877189","0.0347610362277258","4.91063245457399","36.9466885829201","37.1713166009574","-26.1605"
"728","C4","469","2001","36.9596165442164","37.4082398766108","155.389939755028","0.0332037261950493","2.21070235166327","37.167209749325","37.406578626087","-19.3473"
"729","C4","469","2002","37.2891473068005","37.6719142897908","154.710826348043","0.0254843932720146","1.39456229528872","37.4114573078972","37.6677887405457","-24.8704"
"730","C4","469","2003","37.5524557879984","37.8752450570463","227.092502991878","0.0250609805057119","8.63904326430183","37.6684882509808","37.8714614193438","-13.8292"
"731","C4","472","1998","19.8911852659143","19.8946980648384","165.541478085671","2.38848073809059","8.54573045244456","19.8911852659143","19.8946980648384","-23.5125"
"732","C4","472","1999","19.8900163027938","19.925131950935","220.255952789836","0.0466186115698508","4.9887558906165","19.8912956598616","19.9249617804098","-24.8765"
"733","C4","472","2000","19.9039911813722","19.9846646073756","214.321150280934","0.0246690096587155","2.63945370144788","19.9136277679262","19.9809636148475","-26.2158"
"734","C4","472","2001","19.9497767296617","19.995849811962","187.826307191602","0.093143443133164","12.8263930581265","19.9517362516238","19.9956096912573","-19.3688"
"735","C4","472","2002","19.7470969434195","20.0129481150959","173.718302098798","0.0337385636813682","23.4175649712613","19.9451095326488","20.0128637383117","-24.8898"
"736","C4","472","2003","20.0092841260784","20.0525663833442","93.9585068760125","0.0146246202536915","0.255389531973617","20.0208111139801","20.0469913647714","-13.831"
"737","C4","474","1998","39.2490340946832","39.6829898463498","195.216083126085","0.0409742070907966","4.06583553700037","39.4014193739729","39.6817045407043","-23.4707"
"738","C4","474","1999","39.6888717861545","40.0892111856892","184.307886154038","0.0405519281959063","1.86669731375896","39.6893906602388","40.0840660388061","-24.8159"
"739","C4","474","2000","40.0688125163608","40.5072687544028","179.049562966348","0.0422245999248953","1.39296536418042","40.0850258163319","40.50512954","-26.0895"
"740","C4","474","2001","40.3526391186633","40.9640128485371","189.403347988471","0.0378705930158258","3.61552307047617","40.5078557785986","40.95984242","-19.348"
"741","C4","474","2002","40.9205235369417","41.52826843977","192.62377482514","0.0371479854593563","1.85053034839607","40.9720277001501","41.5252800596129","-24.8537"
"742","C4","474","2003","41.4843932015426","41.9671921738407","189.221738964567","0.0424872716040023","1.65995589223254","41.5203720016102","41.965972184321","-13.7413"
"743","C4","484","1998","10.5667521038254","10.7584586149808","190.604787029732","0.0254064898283249","7.02374289549285","10.6996806698232","10.7569013281933","-23.5071"
"744","C4","484","1999","10.778637723586","10.8387041473902","179.662744794323","0.0670343057010465","1.72489261557062","10.7801628019539","10.8386932214999","-24.8993"
"745","C4","484","2000","10.8431146254303","11.0010172238294","198.802374142601","0.0827325655842813","3.34717975490336","10.8456429127351","11.0010043569059","-26.271"
"746","C4","484","2001","11.0179841003176","11.1422855877216","186.111811210903","0.101353090138153","5.03334618464077","11.0195292513543","11.1422853480634","-19.3635"
"747","C4","484","2002","11.1514441701017","11.2922558843005","192.15082748283","0.0965855785712073","3.0500876133314","11.1531451","11.2922556637864","-24.8869"
"748","C4","484","2003","11.3015827305732","11.42537424855","204.649228657073","0.0989016597722607","9.83027387155917","11.3018132199409","11.4253740781648","-13.8304"
"749","C4","485","1998","25.388445427624","26.2572903109963","170.327464494928","0.0450537450457572","19.9826082384929","26.14413003564","26.2571800846309","-23.5045"
"750","C4","485","1999","26.2774631952672","26.4708613809893","156.563333265631","0.0877156288706633","0.374715282807037","26.2837317018419","26.470859608387","-24.8523"
"751","C4","485","2000","26.4873119666845","26.6587827213252","197.908308992517","0.0703942043845692","4.45450578719404","26.48829155","26.6587492000131","-26.2421"
"752","C4","485","2001","26.6609352051535","26.919060845133","187.122727880926","0.0809949154524046","3.39374086921131","26.66890061","26.9190527054416","-19.3496"
"753","C4","485","2002","26.9176327214372","27.1686181663719","193.490349384849","0.0751518833201731","4.27889372760827","26.92201898","27.1686134683084","-24.8728"
"754","C4","485","2003","27.1795314134895","27.4221996843508","202.907765410954","0.0981011573810076","8.80536742152578","27.1817923918198","27.4221993401719","-13.8207"
"755","C4","487","1998","22.4296458034768","22.5023468189495","196.30505786785","0.0398229810271501","1.56543809370653","22.4457053619132","22.5002401185169","-23.4879"
"756","C4","487","1999","22.4992399112927","22.5441489506375","200.045957184219","0.07219298226195","2.56659072756279","22.4994728143631","22.5415825152555","-24.8899"
"757","C4","487","2000","22.5393365406321","22.6239611241904","245.532655942878","0.0633542264071193","13.8640689834819","22.53941590965","22.621401994235","-26.2257"
"758","C4","487","2001","22.5892124807726","22.6618169012332","193.970032201057","0.117805656452579","4.80400223533212","22.5893429299262","22.6611115975739","-19.3542"
"759","C4","487","2002","22.6204415608561","22.7244918015006","192.002470160172","0.00634136979120037","0.684736762199794","22.6508165789747","22.6833987893325","-24.8953"
"760","C4","487","2003","22.6794625862501","22.7297072165462","226.936980785022","0.0309549992669667","1.01340338009155","22.6811511679748","22.7269130964728","-13.8226"
"761","C4","489","1998","30.8521762693346","31.1669663930987","192.740341970038","0.0568069737948201","8.01479375689652","30.9656077735241","31.1668916081036","-23.4575"
"762","C4","489","1999","31.1488620828153","31.3404921341503","186.456386783718","0.0755029642555073","4.93859116843899","31.14887048","31.3404847942578","-24.8027"
"763","C4","489","2000","31.3324722849759","31.592992184042","206.954846855501","0.0672316405395567","7.05860647324164","31.33438318","31.5898718909797","-26.2436"
"764","C4","489","2001","31.5637224991721","31.7753663040233","184.148562428944","0.101866374854935","4.41461139496834","31.5664552574977","31.77536308","-19.3347"
"765","C4","489","2002","31.6970541265907","31.8038243683009","111.930248985287","0.0563203181581547","0.00659041007781735","31.7011504478184",NA,"-24.0472"
"766","C4","489","2003","31.8038486969083","31.9893550472719","211.950022335292","0.0696113137201809","7.07118682951623","31.8057243752544","31.9856471950749","-13.8219"
"767","C4","491","1998","26.8696953684334","26.9806553245292","235.339958472565","0.0801056506114084","17.2318484259269","26.8724200026564","26.9789836513873","-23.4674"
"768","C4","491","1999","26.9740068518285","27.1490079738685","216.547853640433","0.0430616039452344","5.68302606939232","26.9741167784735","27.1481652382353","-24.8482"
"769","C4","491","2000","27.1556147929209","27.3482373916568","182.348634669724","0.0642861696332128","0.804805713311152","27.1561427388214","27.3419652832402","-26.1857"
"770","C4","491","2001","27.3344875250793","27.5896841658573","194.836618879319","0.0588295443194203","2.63446472557414","27.34712935","27.5894851040197","-19.3412"
"771","C4","491","2002","27.5896445816366","27.84735959342","229.824172530336","0.0486481447453199","7.1231934888612","27.6005763261696","27.8468879688641","-24.8252"
"772","C4","491","2003","27.8440160268761","28.0851784117548","204.234442470833","0.0643157169760324","2.41505288477817","27.8462674937422","28.08511210338","-13.8237"
